Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion,Special Occasion Category
2018-10-24,3,20,29,15.2,Wednesday,October,Maharishi Valmiki's Birthday (R),3.0
2018-10-25,1,35,24,29.2,Thursday,October,Normal Day,
2018-10-25,2,21,24,13.3,Thursday,October,Normal Day,
2018-10-25,3,21,20,23.1,Thursday,October,Normal Day,
2018-10-26,1,4,24,20.6,Friday,October,Normal Day,
2018-10-26,2,20,26,26.2,Friday,October,Normal Day,
2018-10-26,3,4,15,19.6,Friday,October,Normal Day,
2018-10-27,1,24,27,21.4,Saturday,October,Karaka Chaturthi (Karva Chouth) (R),3.0
2018-10-27,2,52,19,19.4,Saturday,October,Karaka Chaturthi (Karva Chouth) (R),3.0
2018-10-27,3,24,18,2.5,Saturday,October,Karaka Chaturthi (Karva Chouth) (R),3.0
2018-10-28,1,19,16,20.0,Sunday,October,Normal Day,
2018-10-28,2,19,29,1.5,Sunday,October,Normal Day,
2018-10-28,3,19,15,21.2,Sunday,October,Normal Day,
2018-10-29,1,12,20,23.1,Monday,October,Normal Day,
2018-10-29,2,31,28,32.2,Monday,October,Normal Day,
2018-10-29,3,48,18,17.4,Monday,October,Normal Day,
2018-10-30,1,49,27,5.5,Tuesday,October,Normal Day,
2018-10-30,2,52,21,8.3,Tuesday,October,Normal Day,
2018-10-30,3,47,15,19.9,Tuesday,October,Normal Day,
2018-10-31,1,45,25,24.3,Wednesday,October,Normal Day,
2018-10-31,2,4,15,14.3,Wednesday,October,Normal Day,
2018-10-31,3,27,18,25.9,Wednesday,October,Normal Day,
2018-11-01,1,14,29,13.9,Thursday,November,Normal Day,
2018-11-01,2,9,26,13.1,Thursday,November,Normal Day,
2018-11-01,3,52,24,19.6,Thursday,November,Normal Day,
2018-11-02,1,3,27,32.1,Friday,November,Normal Day,
2018-11-02,2,30,27,23.2,Friday,November,Normal Day,
2018-11-02,3,6,28,19.6,Friday,November,Normal Day,
2018-11-03,1,51,15,30.5,Saturday,November,Normal Day,
2018-11-03,2,35,19,2.6,Saturday,November,Normal Day,
2018-11-03,3,5,28,8.0,Saturday,November,Normal Day,
2018-11-04,1,20,27,15.6,Sunday,November,Normal Day,
2018-11-04,2,5,15,14.7,Sunday,November,Normal Day,
2018-11-04,3,4,18,5.1,Sunday,November,Normal Day,
2018-11-05,1,50,28,24.1,Monday,November,Normal Day,
2018-11-05,2,36,17,14.8,Monday,November,Normal Day,
2018-11-05,3,46,20,2.6,Monday,November,Normal Day,
2018-11-06,1,31,26,5.0,Tuesday,November,Deepavali (South India) (R),3.0
2018-11-06,2,36,18,21.8,Tuesday,November,Deepavali (South India) (R),3.0
2018-11-06,3,44,19,3.0,Tuesday,November,Deepavali (South India) (R),3.0
2018-11-07,1,28,24,9.8,Wednesday,November,Diwali (Deepavali) (G),3.0
2018-11-07,2,28,21,8.7,Wednesday,November,Diwali (Deepavali) (G),3.0
2018-11-07,3,16,28,8.8,Wednesday,November,Diwali (Deepavali) (G),3.0
2018-11-08,1,25,20,14.5,Thursday,November,Govardhan Puja (R),3.0
2018-11-08,2,9,27,9.4,Thursday,November,Govardhan Puja (R),3.0
2018-11-08,3,43,27,28.1,Thursday,November,Govardhan Puja (R),3.0
2018-11-09,1,43,18,20.6,Friday,November,Bhai Duj (R),3.0
2018-11-09,2,50,23,11.9,Friday,November,Bhai Duj (R),3.0
2018-11-09,3,6,15,25.5,Friday,November,Bhai Duj (R),3.0
2018-11-10,1,32,29,8.4,Saturday,November,Normal Day,
2018-11-10,2,24,22,18.3,Saturday,November,Normal Day,
2018-11-10,3,21,29,29.0,Saturday,November,Normal Day,
2018-11-11,1,14,24,27.3,Sunday,November,Normal Day,
2018-11-11,2,21,23,16.6,Sunday,November,Normal Day,
2018-11-11,3,23,16,5.4,Sunday,November,Normal Day,
2018-11-12,1,49,24,6.9,Monday,November,Normal Day,
2018-11-12,2,21,17,10.7,Monday,November,Normal Day,
2018-11-12,3,41,26,12.0,Monday,November,Normal Day,
2018-11-13,1,4,15,5.6,Tuesday,November,Pratihar Sashthi or Surya Sashthi (Chhat Puja) (R),3.0
2018-11-13,2,7,29,8.8,Tuesday,November,Pratihar Sashthi or Surya Sashthi (Chhat Puja) (R),3.0
2018-11-13,3,17,20,18.8,Tuesday,November,Pratihar Sashthi or Surya Sashthi (Chhat Puja) (R),3.0
2018-11-14,1,34,22,4.5,Wednesday,November,Normal Day,
2018-11-14,2,41,26,23.9,Wednesday,November,Normal Day,
2018-11-14,3,17,21,23.5,Wednesday,November,Normal Day,
2018-11-15,1,6,16,3.4,Thursday,November,Normal Day,
2018-11-15,2,21,16,16.3,Thursday,November,Normal Day,
2018-11-15,3,48,19,31.1,Thursday,November,Normal Day,
2018-11-16,1,34,23,22.2,Friday,November,Normal Day,
2018-11-16,2,22,17,21.6,Friday,November,Normal Day,
2018-11-16,3,40,26,2.8,Friday,November,Normal Day,
2018-11-17,1,10,20,26.6,Saturday,November,Normal Day,
2018-11-17,2,49,17,2.5,Saturday,November,Normal Day,
2018-11-17,3,26,21,28.7,Saturday,November,Normal Day,
2018-11-18,1,52,29,25.1,Sunday,November,Normal Day,
2018-11-18,2,40,20,1.4,Sunday,November,Normal Day,
2018-11-18,3,52,19,21.9,Sunday,November,Normal Day,
2018-11-19,1,41,26,9.0,Monday,November,Normal Day,
2018-11-19,2,26,22,32.3,Monday,November,Normal Day,
2018-11-19,3,25,15,1.7,Monday,November,Normal Day,
2018-11-20,1,8,22,15.6,Tuesday,November,Normal Day,
2018-11-20,2,52,26,18.0,Tuesday,November,Normal Day,
2018-11-20,3,52,17,4.2,Tuesday,November,Normal Day,
2018-11-21,1,50,21,27.1,Wednesday,November,Milad-un-Nabi or Id-e-Milad (Birthday of Prophet Mohammad) (G),4.0
2018-11-21,2,51,25,25.6,Wednesday,November,Milad-un-Nabi or Id-e-Milad (Birthday of Prophet Mohammad) (G),4.0
2018-11-21,3,10,25,7.3,Wednesday,November,Milad-un-Nabi or Id-e-Milad (Birthday of Prophet Mohammad) (G),4.0
2018-11-22,1,28,22,10.0,Thursday,November,Normal Day,
2018-11-22,2,21,23,19.3,Thursday,November,Normal Day,
2018-11-22,3,47,22,26.3,Thursday,November,Normal Day,
2018-11-23,1,40,29,30.1,Friday,November,Gur'u Nanak's Birthday (G),3.0
2018-11-23,2,20,16,5.9,Friday,November,Gur'u Nanak's Birthday (G),3.0
2018-11-23,3,7,20,26.2,Friday,November,Gur'u Nanak's Birthday (G),3.0
2018-11-24,1,27,17,12.4,Saturday,November,Guru Teg Bahadur's Martyrdom Day (R),3.0
2018-11-24,2,38,16,6.2,Saturday,November,Guru Teg Bahadur's Martyrdom Day (R),3.0
2018-11-24,3,8,15,19.9,Saturday,November,Guru Teg Bahadur's Martyrdom Day (R),3.0
2018-11-25,1,48,19,24.2,Sunday,November,Normal Day,
2018-11-25,2,30,25,10.8,Sunday,November,Normal Day,
2018-11-25,3,19,20,31.8,Sunday,November,Normal Day,
2018-11-26,1,46,23,26.5,Monday,November,Normal Day,
2018-11-26,2,45,21,31.7,Monday,November,Normal Day,
2018-11-26,3,30,21,4.7,Monday,November,Normal Day,
2018-11-27,1,28,27,11.1,Tuesday,November,Normal Day,
2018-11-27,2,27,20,32.2,Tuesday,November,Normal Day,
2018-11-27,3,33,19,18.7,Tuesday,November,Normal Day,
2018-11-28,1,34,18,23.8,Wednesday,November,Normal Day,
2018-11-28,2,5,24,3.3,Wednesday,November,Normal Day,
2018-11-28,3,29,17,6.8,Wednesday,November,Normal Day,
2018-11-29,1,50,23,27.0,Thursday,November,Normal Day,
2018-11-29,2,44,20,23.5,Thursday,November,Normal Day,
2018-11-29,3,47,23,15.9,Thursday,November,Normal Day,
2018-11-30,1,21,26,15.5,Friday,November,Normal Day,
2018-11-30,2,3,22,16.6,Friday,November,Normal Day,
2018-11-30,3,26,26,11.5,Friday,November,Normal Day,
2018-12-01,1,26,19,4.4,Saturday,December,Normal Day,
2018-12-01,2,35,28,23.8,Saturday,December,Normal Day,
2018-12-01,3,51,18,29.8,Saturday,December,Normal Day,
2018-12-02,1,11,29,6.9,Sunday,December,Normal Day,
2018-12-02,2,22,23,14.7,Sunday,December,Normal Day,
2018-12-02,3,11,15,27.7,Sunday,December,Normal Day,
2018-12-03,1,35,28,32.1,Monday,December,Normal Day,
2018-12-03,2,16,15,4.8,Monday,December,Normal Day,
2018-12-03,3,40,16,11.2,Monday,December,Normal Day,
2018-12-04,1,39,22,3.0,Tuesday,December,Normal Day,
2018-12-04,2,1,20,28.2,Tuesday,December,Normal Day,
2018-12-04,3,3,22,3.1,Tuesday,December,Normal Day,
2018-12-05,1,47,18,28.5,Wednesday,December,Normal Day,
2018-12-05,2,21,20,12.3,Wednesday,December,Normal Day,
2018-12-05,3,46,17,25.2,Wednesday,December,Normal Day,
2018-12-06,1,12,18,30.8,Thursday,December,Normal Day,
2018-12-06,2,35,15,25.3,Thursday,December,Normal Day,
2018-12-06,3,18,26,22.1,Thursday,December,Normal Day,
2018-12-07,1,27,17,29.8,Friday,December,Normal Day,
2018-12-07,2,34,21,6.2,Friday,December,Normal Day,
2018-12-07,3,14,22,12.9,Friday,December,Normal Day,
2018-12-08,1,35,18,13.0,Saturday,December,Normal Day,
2018-12-08,2,14,17,32.1,Saturday,December,Normal Day,
2018-12-08,3,25,25,14.3,Saturday,December,Normal Day,
2018-12-09,1,26,22,24.5,Sunday,December,Normal Day,
2018-12-09,2,48,20,9.8,Sunday,December,Normal Day,
2018-12-09,3,51,23,10.2,Sunday,December,Normal Day,
2018-12-10,1,9,17,24.9,Monday,December,Normal Day,
2018-12-10,2,7,26,1.4,Monday,December,Normal Day,
2018-12-10,3,19,28,24.1,Monday,December,Normal Day,
2018-12-11,1,38,29,15.2,Tuesday,December,Normal Day,
2018-12-11,2,40,19,18.1,Tuesday,December,Normal Day,
2018-12-11,3,33,15,8.5,Tuesday,December,Normal Day,
2018-12-12,1,14,22,9.9,Wednesday,December,Normal Day,
2018-12-12,2,41,25,3.2,Wednesday,December,Normal Day,
2018-12-12,3,41,25,24.2,Wednesday,December,Normal Day,
2018-12-13,1,28,18,2.9,Thursday,December,Normal Day,
2018-12-13,2,46,22,28.9,Thursday,December,Normal Day,
2018-12-13,3,16,20,29.4,Thursday,December,Normal Day,
2018-12-14,1,48,27,27.6,Friday,December,Normal Day,
2018-12-14,2,11,28,14.5,Friday,December,Normal Day,
2018-12-14,3,21,28,28.2,Friday,December,Normal Day,
2018-12-15,1,37,19,8.9,Saturday,December,Normal Day,
2018-12-15,2,9,17,16.4,Saturday,December,Normal Day,
2018-12-15,3,35,27,1.8,Saturday,December,Normal Day,
2018-12-16,1,32,15,2.9,Sunday,December,Normal Day,
2018-12-16,2,23,15,1.6,Sunday,December,Normal Day,
2018-12-16,3,12,29,3.4,Sunday,December,Normal Day,
2018-12-17,1,41,28,25.6,Monday,December,Normal Day,
2018-12-17,2,29,17,29.4,Monday,December,Normal Day,
2018-12-17,3,51,20,20.2,Monday,December,Normal Day,
2018-12-18,1,29,20,19.7,Tuesday,December,Normal Day,
2018-12-18,2,7,17,8.4,Tuesday,December,Normal Day,
2018-12-18,3,22,26,4.1,Tuesday,December,Normal Day,
2018-12-19,1,22,26,16.4,Wednesday,December,Normal Day,
2018-12-19,2,34,26,31.2,Wednesday,December,Normal Day,
2018-12-19,3,1,25,24.6,Wednesday,December,Normal Day,
2018-12-20,1,6,22,21.1,Thursday,December,Normal Day,
2018-12-20,2,17,20,8.9,Thursday,December,Normal Day,
2018-12-20,3,26,27,15.9,Thursday,December,Normal Day,
2018-12-21,1,42,25,5.3,Friday,December,Normal Day,
2018-12-21,2,45,15,15.2,Friday,December,Normal Day,
2018-12-21,3,14,15,20.7,Friday,December,Normal Day,
2018-12-22,1,20,17,15.1,Saturday,December,Normal Day,
2018-12-22,2,38,22,19.7,Saturday,December,Normal Day,
2018-12-22,3,8,15,1.0,Saturday,December,Normal Day,
2018-12-23,1,33,25,27.8,Sunday,December,Normal Day,
2018-12-23,2,49,24,15.6,Sunday,December,Normal Day,
2018-12-23,3,41,28,13.5,Sunday,December,Normal Day,
2018-12-24,1,49,23,26.9,Monday,December,Christmas Eve (R),2.0
2018-12-24,2,21,23,27.0,Monday,December,Christmas Eve (R),2.0
2018-12-24,3,41,17,29.0,Monday,December,Christmas Eve (R),2.0
2018-12-25,1,11,21,16.6,Tuesday,December,Christmas Day (G),2.0
2018-12-25,2,13,28,32.6,Tuesday,December,Christmas Day (G),2.0
2018-12-25,3,1,29,9.6,Tuesday,December,Christmas Day (G),2.0
2018-12-26,1,12,22,14.3,Wednesday,December,Normal Day,
2018-12-26,2,45,22,29.8,Wednesday,December,Normal Day,
2018-12-26,3,33,26,22.4,Wednesday,December,Normal Day,
2018-12-27,1,28,27,23.8,Thursday,December,Normal Day,
2018-12-27,2,25,24,23.9,Thursday,December,Normal Day,
2018-12-27,3,30,25,0.9,Thursday,December,Normal Day,
2018-12-28,1,49,27,27.3,Friday,December,Normal Day,
2018-12-28,2,18,29,28.7,Friday,December,Normal Day,
2018-12-28,3,33,16,22.1,Friday,December,Normal Day,
2018-12-29,1,37,29,22.0,Saturday,December,Normal Day,
2018-12-29,2,40,17,19.9,Saturday,December,Normal Day,
2018-12-29,3,12,18,29.6,Saturday,December,Normal Day,
2018-12-30,1,41,24,11.1,Sunday,December,Normal Day,
2018-12-30,2,29,21,14.0,Sunday,December,Normal Day,
2018-12-30,3,51,23,21.5,Sunday,December,Normal Day,
2018-12-31,1,14,25,20.0,Monday,December,Normal Day,
2018-12-31,2,9,16,5.2,Monday,December,Normal Day,
2018-12-31,3,3,23,5.7,Monday,December,Normal Day,
2019-01-01,1,2,18,21.2,Tuesday,January,New Year's Day (R),2.0
2019-01-01,2,16,27,2.9,Tuesday,January,New Year's Day (R),2.0
2019-01-01,3,17,28,5.3,Tuesday,January,New Year's Day (R),2.0
2019-01-02,1,35,23,14.3,Wednesday,January,Normal Day,
2019-01-02,2,45,25,16.4,Wednesday,January,Normal Day,
2019-01-02,3,21,29,2.2,Wednesday,January,Normal Day,
2019-01-03,1,31,28,18.7,Thursday,January,Normal Day,
2019-01-03,2,38,23,24.1,Thursday,January,Normal Day,
2019-01-03,3,43,26,13.2,Thursday,January,Normal Day,
2019-01-04,1,45,16,13.7,Friday,January,Normal Day,
2019-01-04,2,38,21,18.2,Friday,January,Normal Day,
2019-01-04,3,44,24,19.7,Friday,January,Normal Day,
2019-01-05,1,3,16,13.1,Saturday,January,Normal Day,
2019-01-05,2,41,26,19.3,Saturday,January,Normal Day,
2019-01-05,3,11,29,4.0,Saturday,January,Normal Day,
2019-01-06,1,36,24,12.6,Sunday,January,Normal Day,
2019-01-06,2,39,26,22.8,Sunday,January,Normal Day,
2019-01-06,3,37,16,6.1,Sunday,January,Normal Day,
2019-01-07,1,1,21,5.4,Monday,January,Normal Day,
2019-01-07,2,19,15,31.1,Monday,January,Normal Day,
2019-01-07,3,18,27,17.4,Monday,January,Normal Day,
2019-01-08,1,47,26,1.0,Tuesday,January,Normal Day,
2019-01-08,2,11,29,26.1,Tuesday,January,Normal Day,
2019-01-08,3,5,15,4.0,Tuesday,January,Normal Day,
2019-01-09,1,52,22,12.5,Wednesday,January,Normal Day,
2019-01-09,2,1,22,32.4,Wednesday,January,Normal Day,
2019-01-09,3,45,29,22.8,Wednesday,January,Normal Day,
2019-01-10,1,24,16,16.3,Thursday,January,Normal Day,
2019-01-10,2,45,25,17.8,Thursday,January,Normal Day,
2019-01-10,3,46,18,4.0,Thursday,January,Normal Day,
2019-01-11,1,27,20,30.4,Friday,January,Normal Day,
2019-01-11,2,6,24,13.5,Friday,January,Normal Day,
2019-01-11,3,30,25,5.5,Friday,January,Normal Day,
2019-01-12,1,37,24,29.6,Saturday,January,Normal Day,
2019-01-12,2,35,24,12.8,Saturday,January,Normal Day,
2019-01-12,3,18,21,15.0,Saturday,January,Normal Day,
2019-01-13,1,29,26,18.3,Sunday,January,Guru Gobind Singh's Birthday (R),1.0
2019-01-13,2,52,27,20.2,Sunday,January,Guru Gobind Singh's Birthday (R),1.0
2019-01-13,3,48,15,13.1,Sunday,January,Guru Gobind Singh's Birthday (R),1.0
2019-01-14,1,37,20,18.1,Monday,January,Makar Sankranti (R),3.0
2019-01-14,2,34,23,18.5,Monday,January,Makar Sankranti (R),3.0
2019-01-14,3,23,27,25.2,Monday,January,Makar Sankranti (R),3.0
2019-01-15,1,34,17,12.2,Tuesday,January,Pongal (R),1.0
2019-01-15,2,49,27,7.0,Tuesday,January,Pongal (R),1.0
2019-01-15,3,44,19,11.8,Tuesday,January,Pongal (R),1.0
2019-01-16,1,39,19,31.7,Wednesday,January,Normal Day,
2019-01-16,2,28,18,11.9,Wednesday,January,Normal Day,
2019-01-16,3,35,29,5.3,Wednesday,January,Normal Day,
2019-01-17,1,11,27,20.8,Thursday,January,Normal Day,
2019-01-17,2,17,18,13.7,Thursday,January,Normal Day,
2019-01-17,3,40,17,29.0,Thursday,January,Normal Day,
2019-01-18,1,19,20,19.0,Friday,January,Normal Day,
2019-01-18,2,8,19,24.2,Friday,January,Normal Day,
2019-01-18,3,37,26,28.1,Friday,January,Normal Day,
2019-01-19,1,27,18,29.8,Saturday,January,Normal Day,
2019-01-19,2,45,19,20.0,Saturday,January,Normal Day,
2019-01-19,3,21,29,28.6,Saturday,January,Normal Day,
2019-01-20,1,28,20,26.1,Sunday,January,Normal Day,
2019-01-20,2,20,19,26.2,Sunday,January,Normal Day,
2019-01-20,3,12,23,28.9,Sunday,January,Normal Day,
2019-01-21,1,19,20,5.6,Monday,January,Normal Day,
2019-01-21,2,44,24,32.2,Monday,January,Normal Day,
2019-01-21,3,36,18,28.4,Monday,January,Normal Day,
2019-01-22,1,24,20,17.5,Tuesday,January,Normal Day,
2019-01-22,2,11,21,13.2,Tuesday,January,Normal Day,
2019-01-22,3,17,23,12.4,Tuesday,January,Normal Day,
2019-01-23,1,27,17,29.4,Wednesday,January,Normal Day,
2019-01-23,2,47,16,15.0,Wednesday,January,Normal Day,
2019-01-23,3,7,29,19.7,Wednesday,January,Normal Day,
2019-01-24,1,9,27,16.0,Thursday,January,Normal Day,
2019-01-24,2,17,22,28.1,Thursday,January,Normal Day,
2019-01-24,3,32,15,27.9,Thursday,January,Normal Day,
2019-01-25,1,38,22,2.8,Friday,January,Normal Day,
2019-01-25,2,13,17,15.1,Friday,January,Normal Day,
2019-01-25,3,31,29,20.9,Friday,January,Normal Day,
2019-01-26,1,32,21,1.4,Saturday,January,Republic Day (G),2.0
2019-01-26,2,43,20,22.8,Saturday,January,Republic Day (G),2.0
2019-01-26,3,42,17,23.0,Saturday,January,Republic Day (G),2.0
2019-01-27,1,12,28,21.4,Sunday,January,Normal Day,
2019-01-27,2,35,16,11.5,Sunday,January,Normal Day,
2019-01-27,3,30,22,17.7,Sunday,January,Normal Day,
2019-01-28,1,50,29,32.5,Monday,January,Normal Day,
2019-01-28,2,40,22,32.6,Monday,January,Normal Day,
2019-01-28,3,3,21,0.9,Monday,January,Normal Day,
2019-01-29,1,37,15,11.7,Tuesday,January,Normal Day,
2019-01-29,2,13,15,3.0,Tuesday,January,Normal Day,
2019-01-29,3,9,22,30.8,Tuesday,January,Normal Day,
2019-01-30,1,35,29,29.1,Wednesday,January,Normal Day,
2019-01-30,2,23,16,4.1,Wednesday,January,Normal Day,
2019-01-30,3,14,23,23.9,Wednesday,January,Normal Day,
2019-01-31,1,38,18,13.8,Thursday,January,Normal Day,
2019-01-31,2,3,25,12.0,Thursday,January,Normal Day,
2019-01-31,3,45,28,26.7,Thursday,January,Normal Day,
2019-02-01,1,19,16,1.0,Friday,February,Normal Day,
2019-02-01,2,2,25,28.6,Friday,February,Normal Day,
2019-02-01,3,34,22,4.4,Friday,February,Normal Day,
2019-02-02,1,38,24,8.6,Saturday,February,Normal Day,
2019-02-02,2,26,26,5.4,Saturday,February,Normal Day,
2019-02-02,3,31,27,22.1,Saturday,February,Normal Day,
2019-02-03,1,3,26,28.4,Sunday,February,Normal Day,
2019-02-03,2,27,22,10.2,Sunday,February,Normal Day,
2019-02-03,3,39,20,11.1,Sunday,February,Normal Day,
2019-02-04,1,30,15,18.4,Monday,February,Normal Day,
2019-02-04,2,19,19,1.9,Monday,February,Normal Day,
2019-02-04,3,25,19,14.1,Monday,February,Normal Day,
2019-02-05,1,23,20,6.8,Tuesday,February,Normal Day,
2019-02-05,2,36,28,15.3,Tuesday,February,Normal Day,
2019-02-05,3,20,22,18.5,Tuesday,February,Normal Day,
2019-02-06,1,28,16,8.5,Wednesday,February,Normal Day,
2019-02-06,2,24,28,27.1,Wednesday,February,Normal Day,
2019-02-06,3,4,29,18.5,Wednesday,February,Normal Day,
2019-02-07,1,8,27,30.1,Thursday,February,Normal Day,
2019-02-07,2,31,16,13.6,Thursday,February,Normal Day,
2019-02-07,3,34,28,29.0,Thursday,February,Normal Day,
2019-02-08,1,12,29,2.5,Friday,February,Normal Day,
2019-02-08,2,31,15,11.0,Friday,February,Normal Day,
2019-02-08,3,26,15,17.2,Friday,February,Normal Day,
2019-02-09,1,38,16,9.6,Saturday,February,Normal Day,
2019-02-09,2,50,15,2.8,Saturday,February,Normal Day,
2019-02-09,3,5,22,0.9,Saturday,February,Normal Day,
2019-02-10,1,29,26,24.5,Sunday,February,Basant Panchami / Sri Panchami (R),3.0
2019-02-10,2,1,26,4.1,Sunday,February,Basant Panchami / Sri Panchami (R),3.0
2019-02-10,3,27,25,9.5,Sunday,February,Basant Panchami / Sri Panchami (R),3.0
2019-02-11,1,36,16,10.8,Monday,February,Normal Day,
2019-02-11,2,13,16,29.3,Monday,February,Normal Day,
2019-02-11,3,48,17,29.9,Monday,February,Normal Day,
2019-02-12,1,37,22,31.7,Tuesday,February,Normal Day,
2019-02-12,2,26,15,22.8,Tuesday,February,Normal Day,
2019-02-12,3,27,27,13.2,Tuesday,February,Normal Day,
2019-02-13,1,10,23,23.3,Wednesday,February,Normal Day,
2019-02-13,2,21,29,6.1,Wednesday,February,Normal Day,
2019-02-13,3,33,25,22.1,Wednesday,February,Normal Day,
2019-02-14,1,17,22,25.2,Thursday,February,Normal Day,
2019-02-14,2,30,18,23.3,Thursday,February,Normal Day,
2019-02-14,3,19,23,4.2,Thursday,February,Normal Day,
2019-02-15,1,42,17,21.4,Friday,February,Normal Day,
2019-02-15,2,48,15,12.3,Friday,February,Normal Day,
2019-02-15,3,41,21,16.8,Friday,February,Normal Day,
2019-02-16,1,18,17,15.4,Saturday,February,Normal Day,
2019-02-16,2,41,28,25.5,Saturday,February,Normal Day,
2019-02-16,3,13,26,28.3,Saturday,February,Normal Day,
2019-02-17,1,36,16,18.5,Sunday,February,Normal Day,
2019-02-17,2,9,29,23.8,Sunday,February,Normal Day,
2019-02-17,3,22,23,28.6,Sunday,February,Normal Day,
2019-02-18,1,23,15,26.3,Monday,February,Normal Day,
2019-02-18,2,9,27,2.0,Monday,February,Normal Day,
2019-02-18,3,36,22,30.6,Monday,February,Normal Day,
2019-02-19,1,6,16,24.4,Tuesday,February,Guru Ravidas's Birthday (R),3.0
2019-02-19,2,28,26,2.5,Tuesday,February,Guru Ravidas's Birthday (R),3.0
2019-02-19,3,1,22,15.8,Tuesday,February,Guru Ravidas's Birthday (R),3.0
2019-02-20,1,43,18,3.5,Wednesday,February,Normal Day,
2019-02-20,2,49,17,22.1,Wednesday,February,Normal Day,
2019-02-20,3,44,20,25.8,Wednesday,February,Normal Day,
2019-02-21,1,46,29,27.5,Thursday,February,Normal Day,
2019-02-21,2,24,27,12.9,Thursday,February,Normal Day,
2019-02-21,3,36,16,1.4,Thursday,February,Normal Day,
2019-02-22,1,25,28,14.0,Friday,February,Normal Day,
2019-02-22,2,17,17,13.7,Friday,February,Normal Day,
2019-02-22,3,24,26,19.8,Friday,February,Normal Day,
2019-02-23,1,36,27,15.7,Saturday,February,Normal Day,
2019-02-23,2,38,24,17.4,Saturday,February,Normal Day,
2019-02-23,3,28,15,10.8,Saturday,February,Normal Day,
2019-02-24,1,28,29,7.8,Sunday,February,Normal Day,
2019-02-24,2,42,24,28.2,Sunday,February,Normal Day,
2019-02-24,3,41,25,13.0,Sunday,February,Normal Day,
2019-02-25,1,7,16,6.6,Monday,February,Normal Day,
2019-02-25,2,7,19,11.7,Monday,February,Normal Day,
2019-02-25,3,12,18,21.3,Monday,February,Normal Day,
2019-02-26,1,13,25,22.0,Tuesday,February,Normal Day,
2019-02-26,2,51,21,28.9,Tuesday,February,Normal Day,
2019-02-26,3,8,23,18.3,Tuesday,February,Normal Day,
2019-02-27,1,8,15,20.2,Wednesday,February,Normal Day,
2019-02-27,2,4,27,13.5,Wednesday,February,Normal Day,
2019-02-27,3,41,22,2.9,Wednesday,February,Normal Day,
2019-02-28,1,28,27,8.7,Thursday,February,Normal Day,
2019-02-28,2,23,27,24.7,Thursday,February,Normal Day,
2019-02-28,3,26,26,2.7,Thursday,February,Normal Day,
2019-03-01,1,5,22,31.0,Friday,March,Swami Dayananda Saraswati Jayanti (R),3.0
2019-03-01,2,50,22,32.5,Friday,March,Swami Dayananda Saraswati Jayanti (R),3.0
2019-03-01,3,28,25,31.6,Friday,March,Swami Dayananda Saraswati Jayanti (R),3.0
2019-03-02,1,26,20,12.5,Saturday,March,Normal Day,
2019-03-02,2,26,26,20.6,Saturday,March,Normal Day,
2019-03-02,3,45,23,25.8,Saturday,March,Normal Day,
2019-03-03,1,8,17,5.5,Sunday,March,Normal Day,
2019-03-03,2,31,22,29.8,Sunday,March,Normal Day,
2019-03-03,3,1,26,21.4,Sunday,March,Normal Day,
2019-03-04,1,38,15,31.1,Monday,March,Maha Shivaratri (G),2.0
2019-03-04,2,47,22,24.0,Monday,March,Maha Shivaratri (G),2.0
2019-03-04,3,50,29,23.4,Monday,March,Maha Shivaratri (G),2.0
2019-03-05,1,5,24,5.5,Tuesday,March,Normal Day,
2019-03-05,2,11,18,21.0,Tuesday,March,Normal Day,
2019-03-05,3,50,22,5.1,Tuesday,March,Normal Day,
2019-03-06,1,15,20,17.7,Wednesday,March,Normal Day,
2019-03-06,2,46,27,31.2,Wednesday,March,Normal Day,
2019-03-06,3,22,19,20.7,Wednesday,March,Normal Day,
2019-03-07,1,10,28,15.5,Thursday,March,Normal Day,
2019-03-07,2,30,28,14.7,Thursday,March,Normal Day,
2019-03-07,3,29,17,6.1,Thursday,March,Normal Day,
2019-03-08,1,43,22,7.5,Friday,March,Normal Day,
2019-03-08,2,48,26,27.8,Friday,March,Normal Day,
2019-03-08,3,11,25,26.2,Friday,March,Normal Day,
2019-03-09,1,6,29,8.5,Saturday,March,Normal Day,
2019-03-09,2,35,23,7.1,Saturday,March,Normal Day,
2019-03-09,3,26,26,32.6,Saturday,March,Normal Day,
2019-03-10,1,11,28,19.0,Sunday,March,Normal Day,
2019-03-10,2,19,19,14.8,Sunday,March,Normal Day,
2019-03-10,3,18,21,3.1,Sunday,March,Normal Day,
2019-03-11,1,44,24,1.3,Monday,March,Normal Day,
2019-03-11,2,34,17,24.2,Monday,March,Normal Day,
2019-03-11,3,16,15,31.5,Monday,March,Normal Day,
2019-03-12,1,8,16,31.7,Tuesday,March,Normal Day,
2019-03-12,2,30,27,28.1,Tuesday,March,Normal Day,
2019-03-12,3,1,18,8.7,Tuesday,March,Normal Day,
2019-03-13,1,20,25,22.1,Wednesday,March,Normal Day,
2019-03-13,2,29,22,25.2,Wednesday,March,Normal Day,
2019-03-13,3,37,20,20.1,Wednesday,March,Normal Day,
2019-03-14,1,28,24,25.9,Thursday,March,Normal Day,
2019-03-14,2,43,26,8.1,Thursday,March,Normal Day,
2019-03-14,3,40,19,7.9,Thursday,March,Normal Day,
